,Source,abdomain pain,abdome pain,abdomen acute,abdomen pain,abdomen pain right side,abdominal bloat,abdominal cramp,abdominal pain,abdominal tenderness,abdominal tenderness .,able sleep,abnormal blood count,abnormal periods,abnormal sensation,abnormally hard consistency,abortion,abscess bacterial,absence menstruation,absences find,achalasia,ache,acne,acne oily skin,adverse effect,adverse reaction,age,aggression,agitation,air fluid level,alcohol binge episode,alcoholic withdrawal symptoms,ambidexterity,anemia,angina pectoris,angry outbursts,anorexia,anosmia,anxiety,anxious,aphagia,apyrexial,arrogance,arthralgia,ascites,asterixis,asthenia,asthma symptoms,asymptomatic,ataxia,atypia,aura,awaken early,back pain,bad breath,bark cough,bedridden,behavior hyperactive,behavior show increase motor activity,behavioral problem,belch,blackout,blanch,bleed,bleed easily,bleed periods sex women,bleed vagina,blister,bloat,blood clot,blood semen,blood stool,blood urine,blue black color skin,bluish discoloration finger,bluish fingernails,bluish lips,bluish vein,blur vision,body pain,body stiffness,bone fracture,bone pain,bowel sound decrease,bradycardia,bradykinesia,brain damage,breakthrough pain,breath,breath sound decrease,breath-holding spell,breathe problem,breathe problems,breech presentation,broad,brownish spot darker speckle,bruise easily,bruit,bulge vein,burn lower leg,burn pain,burn pain chest,burn sensation,burn stomach pain,buzz noise ears,cachexia,callous,cardiomegaly,cardiovascular event,cardiovascular find,catatonia,catch breath,change bowel bladder habit,change exist moles,change size shape breast,charleyhorse,chest discomfort,chest pain,chest pain breathe,chest tightness,chill,choke,cicatrisation,clammy skin,clammy sweat,claudication,clay-colored bowel movements,click noise ears,clonus,clumsiness,cold intolerance,colic abdominal,confusion,confusion everyday matter,congestion,conjunctivitis,consciousness clear,constant chest pain,constipation,constipation diarrhea,coordination abnormal,cough,cough blood,cramp,cramp pain abdome,cushingoid facies,cushingoid habitus,cyanosis,cystic lesion,damage dental enamel,dark lesions bodyparts,dark urine,dark-colored urine,dark-coloured urine,darken redness skin,debilitation,decompensation,decrease ability perform unconscious movements,decrease body weight,decrease stool caliber,decrease sweat,decrease translucency,decrease vision,deformities bone,deformities teeth,dehydration,delay development,delusions,depression,dfficult move .,diarrhea,diarrhea .,diarrhea vomit,diarrhoea,difficulty,difficulty balance,difficulty breathe,difficulty get lie sit position,difficulty learn nursery rhyme,difficulty night vision,difficulty pass urine,difficulty play rhyme game,difficulty swallow,difficulty swallow speak,difficulty urinate,difficulty walk,difficulty write,dilate eye pupils,discharge nipple,discharge penis men,discomfort achiness affect eye,discomfort bladder fill,discomfort pelvic region,discomfort pelvis region,disequilibrium,disk narrow bone spur form .,disorientation,disregard right wrong,distend abdomen,distention abdomen,distress respiratory,disturb family,disturb sleep,dizziness,dizzy spell,double vision,drool,droop eyelids,droop eyelids .,drowsiness,dry cough,dry mouth,dry skin,dry throat,dry yellowish skin,dullness,dysarthria,dysdiadochokinesia,dysesthesia,dyspareunia,dyspnea,dyspnea exertion,dysuria,ecchymosis,egophony,elation,emotional distress,emotional problem,emphysematous change,energy increase,enlarge glands neck,enlarge spleen liver,enuresis,erectile disfunction,erection problems,erythema,especially people asian descent .,especially someone doesnt history seizures,estrogen use,exaggerate response cold temperatures,excess hair growth body,excessive flexibility,excessive salivation,excessive thirst,excessive urination,excruciate pain,exhaustion,express thoughts take part conversations,extrapyramidal sign,extreme exhaustion,extreme hunger,extreme weight loss,extremely swell abdomen,eye pain,eye redness,eyeball discoloration,eyestrain,facial paresis,facial swell,facial weakness side face,failure smile,faint,fall,fatigability,fatigue,fatique,fear,fear fall,fear water,fecaluria,feces rectum,feel alone,feel bowel empty completely,feel hopeless,feel hot/feverish,feel irritable,feel sick,feel strange,feel suicidal,feel tire,feel warm,fertility problems,fever,fever .,flare,flashbacks,flat lump penis skin .,flatten facial feature,flatulence,floppy,flu,fluid buildup abdomen,fluid tissue pass vagina,fluid-filled blister body,flush,flutter irregular heartbeats,focal seizures,food crave,food intolerance,formication,foul-smelling vaginal discharge,frail,fremitus,frequent fall,frequent gas pain cramp,frequent redness face,frequent urge urinate,frequent urination,frequent yawn,frothy sputum,gag,gas,gasp breath,general discomfort,general unsteadiness,genital burn,genital itch,genital redness,giddy mood,goiter,gradual loss sensation movement arm leg,gravida 0,gravida 10,green sputum,groggy,growth failure children,guaiac positive,guilty,gum infections,gurgle,hack cough,haemoptysis,haemorrhage,hair loss,hallucinations,hallucinations auditory,hallucinations visual,hand tremor,harden skin,harden vein .,head disproportionately large face,headache,headache get worse,headaches,hear loss,hear problems,heart attack,heart burn,heartburn,heat intolerance,heavy chest pain,heavy feel,heavy irregular menstrual periods fertility problems,heavy legs,heavy periods bleed periods,heberden 's node,hematochezia,hematocrit decrease,hematuria,heme positive,hemianopsia homonymous,hemiplegia,hemodynamically stable,hepatomegaly,hepatosplenomegaly,hesitant urination,hiatal hernias,high fever,high-pitched voice,hirsutism,hiss noise ears,history - blackout,hive,hoard,hoarsenes,hoarseness,homelessness,homicidal thoughts,hot flush,hunger,hurt move press,hydropneumothorax,hyperactivity,hyperacusis,hypercapnia,hyperemesis,hyperhidrosis disorder,hyperkalemia,hypersomnia,hypersomnolence,hypertonicity,hyperventilation,hypesthesia,hypoalbuminemia,hypocalcemia result,hypokalemia,hypokinesia,hypometabolism,hyponatremia,hypoproteinemia,hypotension,"hypothermia , natural",hypotonic,hypoxemia,immobile,impair balance,impair cognition,impair growth,impair posture,inability awaken sleep,inability pass stool,inappropriate affect,include unintended loss gain,incoherent,incomplete closure eyelids,increase fever,increase respiratory rate,increase thirst,increase urination,indifferent mood,infections,infertility,inflammation,inflammation skin,insomnia,intellectual disability,intense itch,intermenstrual heavy bleed,intolerance cold,intoxication,involuntary shock,iron deficiency,irregular bleed,irregular heart rhythms,irregular menstrual periods,irregular menstruate,irritability,irritable,irritable mood,itch,itch around vein,itch one side body face,itch soreness around entrance vagina,itch sores,itchy rash,itchy skin,joint feel hot tender,joint pain,joint stiffness,jugular venous distention,know drug allergies,labor breathe,lack appetite,lameness,large calf muscle,large-for-dates fetus,late talk,learn disabilities,learn new word slowly,leave atrial hypertrophy,leg cramp,leg pain walk,lesion,less commonly,lethargy,light sensitivity,lightheadedness,limb shake,lip smack,long last cough,look swell red,loose associations,loss appetite,loss automatic movements,loss balance,loss bone density,loss bowel control,loss consciousness,loss hair,loss height,loss interest favorite activities,loss memory,low back pain,low blood pressure,low fever,low urine output,lower abdominal pain,lower back pain,lump abdomen,lump area thicken felt skin,lump breast,lump testicles,lung nodule,macerate skin,macule,malaise,mass body structure,mass breast,massive bleed,may constant persist several days . pain usually felt lower leave side abdomen,may occur right,mediastinal shift,memory problems,mental disorder,mental status change,mentally unalert,metastatic lesion,mild fever,mild swell lower leg .,milky,moan,monoclonal,monocytosis,mood change,mood depress,mood swing,moody,morning stiffness,motor retardation,mouth ulcers,mucus stool,multiple miscarriages,murphy 's sign,muscle ache,muscle hypotonia,muscle numbness,muscle pain,muscle twitch,muscle weakness,myalgia,mydriasis,myoclonus,name,nan,narrow blood vessels limbs,narrow face,narrow penis,nasal discharge,nasal discharge present,nasal flare,nausea,nausea vomit,nausea vomit .,neck stiffness,neck throat pain,neologism,nervous,nervous system injury,nervousness,neurological problems,new onset change pattern headaches,night sweat,nightmare,nightmares,noisy respiration,non-productive cough,nonsmoker,numbness,numbness finger,numbness hand,numbness hand feet,numbness legs,numbness limbs,oliguria,orthopnea,orthostasis,osteoarthritis spine,osteoporosis,overeat,overweight,pain,pain abdominal,pain back,pain bladder fill,pain breathe,pain chest,pain clot,pain discomfort penis testicles,pain ejaculation,pain foot,pain groin,pain infection,pain intercourse urination,pain joint,pain limbs,pain lower abdomen,pain lower limb,pain multiple joint,pain neck,pain pelvic areas,pain rib cage,pain scrotum anus men,pain sex,pain sexual intercourse,pain sexual intercourse .,pain shake hand,pain shinbone,pain swallow,pain swell part body affect,pain testicles,pain toe,pain urinate,pain urination,pain vagina anus women,painful cough,painful ejaculation,painful joint,painful lymph glands,painful menstrual cramp,painful menstrual periods,painful periods,painful sexual intercourse women,painful swallow,painful tighten muscle,painful urination,painless lymph nod,painless sores genitals,painless sores lips,painless sores rectum,painless sores tongue,pale skin,pale-coloured stool,pallor,palm rash,palpitation,panic,pansystolic murmur,para 1,para 2,paralyse,paralysis,paraparesis,paresis,paresthesia,partial paralysis,pass stone,patch thicken skin,patient non compliance,pelvic cramp,pelvic inflammation,pelvic pain,pericardial friction rub,persistent,persistent cough trouble breathe,persistent indigestion discomfort eat,persistent lie deceit exploit others,persistent nausea,persistent vomit,personality behavior change,phonophobia,photophobia,photopsia,pimple-like irritations,pin-point pupils,pink rash,pleuritic pain,pneumatouria,polydypsia,polymyalgia,polyuria,poor appetite,poor bone strength,poor dentition,poor feed,poor muscle tone,posterior rhinorrhea,posture,presence ketones urine,presence q wave,pressure chest,previous pregnancies 2,primigravida,problem social interaction,problems pass urine,problems think memory,prodrome,productive cough,projectile vomit,prominent eye,prostate tender,prostatism,proteinemia,protrude tongue,pruritus,psychiatric disorder,psychic symptoms,puffy face,pulse absent,pulsus paradoxus,pus formation,pustule,qt interval prolong,r wave feature,rale,ramble speech,rapid breathe,rapid heart rate,rapid shallow breathe,rash,rashes,rectal bleed,rectal pain,recur problems law,red blood cover stool,red blotch,red eye,red line skin,red rash,red skin affect joint,red sores,red spot,red spot hand face,red tongue,redness,redness around ring,redness eye,redness mouth,redness skin,redness throat,reduce ability move,regurgitate swallow,relatively short finger small hand feet,religious belief,renal angle tenderness,repeat vomit,repeatedly violate right others intimidation dishonesty,rest pain,restlessnes,restlessness,retch,retropulsion,rhd positive,rhonchus,rigid muscle,rigid muscle . muscle stiffness,rigor - temperature-associated observation,ring noise ears,ring-like red silvery rash skin,roar noise ears,roll eye,room spin,runny nose,sadness,satiety early,scab body,scaly inflame skin,scar,scar tissue,sciatica,scleral icterus,scratch mark,sedentary,seizure,seizures,sensation lump throat,sensitivity light,sensory discomfort,severe abdomen pain,severe back pain,severe cough,severe fatigue,severe headache,severe indigestion,severe leg pain,severe persistent heartburn,severe tiredness,shock,shoot pain,short hand single crease palm,short height,short neck,shorten penis .,shorten step,shortnes breath,shortness breath,side pain,significant bend penis,sinus rhythm,skin discoloration,skin flake,skin infections,skin pain,skin rash,skin rashes,skin redness,sleep much,sleep problems,sleepiness,sleeplessness,sleepy,slole rash,slow abnormal eye movements,slow growth,slow heart rate,slow movement,slow urinary stream,slow-healing sores,sluggishness,slur speech,small bump,small head,small lower jaw,small painless bump,small red-blue spot skin,smelly vaginal discharge,sneeze,sniffle,snore,snuffle,soak night sweat,social problems,soft,soft tissue swell,soften bone,sore throat,sore touch,soreness shinbone,sores,sores fill pus,sores produce foul-smelling discharge,sores skin,sores wont heal,spasm,speech change,speech difficulties,speech slur,splenomegaly,spontaneous rupture membranes,spotty skin,sputum purulent,squint,st segment depression,st segment elevation,stahli 's line,star spell,status change,stiff neck,stiffness,stiffness abdominal muscle,stiffness jaw muscle,stiffness neck muscle,sting sensation,sting sensation pee,stomach pain,stool color yellow,stool narrower usual,stoop posture,strange movements,stridor,stuffy nose,stupor,sudden chill,sudden fever,sudden headache,sudden high fever,suicidal,superimposition,sweat,sweat increase,swell,swell abdomen,swell around affect joint,swell clot,swell esophagus,swell eyelid,swell glands,swell glands neck,swell infection site,swell joint,swell legs,swell limbs,swell lymph glands,swell lymph nod armpits,swell lymph nod neck,swell neck face,swell nose,swell salivary glands,swell spleen,swell testicles,swell tonsils,swell vein lower rectum,symp,symptom aggravate factor,syncope,systolic ejection murmur,systolic murmur,tachypnea,temporary confusion,tender joint,tender joint hot joint,tender lymph glands,tender lymph nod,tender lymph nod base skull,tenderness,tenderness bone,tenderness redness leg,tenderness shinbone,tenesmus,terrify,testicular pain men,thick crust scalp,thick face skin,thicken,thin,thin appearance,thin hair,thin lips beak nose,thirst,thirsty,throat pain,throat sore,throb sensation quality,tickle sensation,tight feel throat,tighten skin,tingle,tinnitus,tiny white spot color part ( iris ) eye call brushfield spot,tiny white spot inside mouth,tire,tiredness,titubation,todd paralysis,tongue swell,tonic seizures,transaminitis,transsexual,tremor,tremor . tremor,tremor rest,trouble breathe,trouble control bladder,trouble control bowels,trouble coordination balance,trouble find right word identify object,trouble organize thoughts,trouble run jump,trouble sleep,trouble swallow,tumor cell invasion,tunnel vision,twist vein,unable climb stairs,unable concentrate,unconscious state,uncontrollable jerk movements limbs,uncoordination,underweight,unexplained bleed bruise,unexplained fevers night sweat,unexplained muscle joint pain,unhappy,unresponsiveness,unsteady gait,unusual childs ethnic group,unusually shape small ears,unwell,urge incontinence,urgency micturition,urgent need use bathroom,urinary hesitation,urinate less often usual,urinoma,use charm wit manipulate others personal gain personal pleasure,uskin change,uupward slant eye,vaginal bleed,vaginal discharge usually odourless may thick watery,vaginal discharge women,vaginal infections,verbal auditory hallucinations,verbally abusive behavior,vertigo,visible vein,vision blur,visual disturbances,voice loss,vomit,vomit blood,waddle gait,walk toe,want eat,warm joint,warmth redness area infection,warmth tenderness vein,watery diarrhea,wave invert,waxy bump,weak voice,weaken,weakness,weakness one side body,weepiness,weight change,weight gain,weight gain loss,weight loss,welt,wheelchair bind,wheeze,white yellow coat tonsils,whiten eyebrows,whiten eyelash,withdraw,withdrawal,worry,wrinkle skin,yawn,yellow,yellow discoloration skin eye,yellow skin eye,yellow sputum,abdomen,acute,pain,right,rightside,abdominal,abdominalbloat,abdominalcramp,abdominalpain,abdominaltenderness,.,able,ablesleep,abnormal,abnormalblood,periods,abnormalsensation,abnormally,hard,hardconsistency,abscess,bacterial,absences,find,acne,oily,adverse,adverseeffect,adversereaction,alcoholic,alcoholicwithdrawal,symptoms,angina,pectoris,angry,outbursts,anxious,apyrexial,ascites,asymptomatic,awaken,early,back,bad,badbreath,behavior,hyperactive,behavioral,behavioralproblem,bleed,easily,blue,black,blackcolor,bluish,bluishdiscoloration,lips,bluishvein,broad,brownish,brownishspot,callous,cardiovascular,cardiovascularevent,cardiovascularfind,clammy,clammysweat,clay-colored,clay-coloredbowel,movements,click,clicknoise,ears,cold,coldintolerance,colic,colicabdominal,constant,constantchest,cystic,cysticlesion,dark,lesions,bodyparts,darkurine,dark-colored,dark-coloredurine,dark-coloured,dark-colouredurine,darken,darkenredness,deformities,bone,teeth,delusions,disregard,disturb,double,doublevision,dry,drycough,drymouth,dryskin,drythroat,dryyellowish,dysarthria,dysuria,emotional,emotionaldistress,emotionalproblem,emphysematous,emphysematouschange,erectile,erectiledisfunction,especially,people,asian,asiandescent,exaggerate,exaggerateresponse,excess,excesshair,excessive,excessiveflexibility,excessivesalivation,excessivethirst,excessiveurination,express,thoughts,take,extrapyramidal,extrapyramidalsign,extreme,extremeexhaustion,extremehunger,extremeweight,extremely,swell,eyeball,facial,facialparesis,facialswell,facialweakness,fecaluria,feces,feel,alone,flashbacks,flat,flatlump,flatten,facialfeature,floppy,fluid,fluidtissue,fluid-filled,fluid-filledblister,focal,seizures,foul-smelling,vaginal,vaginaldischarge,frequent,frequentfall,frequentgas,frequentredness,frequenturge,frequenturination,frequentyawn,frothy,frothysputum,gasp,general,generaldiscomfort,generalunsteadiness,genital,genitalburn,genitalitch,genitalredness,giddy,giddymood,gradual,gradualloss,green,greensputum,guaiac,positive,guilty,hallucinations,visual,harden,hardenvein,headaches,hear,hearloss,heavy,heavychest,heavyfeel,irregular,menstrual,legs,hemodynamically,stable,hesitant,hesitanturination,hiatal,hiatalhernias,high,highfever,high-pitched,high-pitchedvoice,hiss,hissnoise,hoarsenes,hot,hotflush,hurt,incomplete,incompleteclosure,eyelids,increase,indifferent,indifferentmood,infections,intellectual,intellectualdisability,intense,intenseitch,intermenstrual,heavybleed,involuntary,involuntaryshock,irregularbleed,irregularheart,irregularmenstruate,irritable,irritablemood,itch,one,joint,jointfeel,hottender,jointstiffness,jugular,venous,venousdistention,know,knowdrug,allergies,large,largecalf,large-for-dates,late,latetalk,learn,new,newword,leave,atrial,atrialhypertrophy,less,commonly,light,lightsensitivity,limb,shake,long,last,lastcough,loose,associations,low,lowblood,lowfever,lowurine,lower,lowerabdominal,lump,lumparea,thicken,felt,massive,massivebleed,may,persist,several,days,occur,mediastinal,mediastinalshift,mental,mentaldisorder,mentalstatus,mentally,unalert,metastatic,metastaticlesion,narrow,narrowblood,vessels,limbs,narrowface,narrowpenis,nasal,nasaldischarge,nervous,nervoussystem,neurological,problems,newonset,nightmares,noisy,non-productive,non-productivecough,numbness,numbnesshand,feet,oliguria,painful,painfulcough,painfulejaculation,painfuljoint,painfullymph,glands,menstrualcramp,sexual,sexualintercourse,women,painfulswallow,tighten,painfulurination,pale-coloured,pale-colouredstool,pansystolic,pansystolicmurmur,partial,partialparalysis,pelvic,pelvicinflammation,pericardial,pericardialfriction,persistent,persistentcough,persistentindigestion,persistentlie,persistentnausea,persistentvomit,pimple-like,irritations,pleuritic,pleuriticpain,pneumatouria,polyuria,poor,poorappetite,poorbone,poordentition,poorfeed,poormuscle,posterior,posteriorrhinorrhea,previous,pregnancies,2,pass,urine,think,productive,productivecough,prominent,prominenteye,psychiatric,psychiatricdisorder,psychic,pulse,pulseabsent,ramble,ramblespeech,rapid,rapidbreathe,rapidheart,rapidshallow,rashes,rectal,rectalbleed,red,redblood,redblotch,redeye,redline,redrash,redskin,sores,redspot,redtongue,reduce,relatively,short,shortfinger,small,smallhand,religious,religiousbelief,renal,renalangle,repeatedly,violate,others,intimidation,restlessnes,rigid,rigidmuscle,rigor,-,temperature-associated,temperature-associatedobservation,ring,roar,scleral,scleralicterus,sedentary,sensory,sensorydiscomfort,severe,severecough,severefatigue,severeheadache,severeindigestion,severeleg,severepersistent,severetiredness,shorthand,single,singlecrease,shortheight,shortneck,shorten,shortenpenis,shortenstep,shortnes,significant,significantbend,skin,flake,sleep,much,slole,slolerash,slow,slowabnormal,slowgrowth,slowheart,slowmovement,urinary,urinarystream,slow-healing,smallbump,smallhead,lowerjaw,smallpainless,red-blue,red-bluespot,smelly,social,soft,softtissue,soften,sore,fill,produce,foul-smellingdischarge,wont,spontaneous,spontaneousrupture,membranes,spotty,spottyskin,stiff,stiffneck,stiffness,abdominalmuscle,sting,strange,sudden,suddenchill,suddenfever,suddenheadache,suddenhigh,salivary,systolic,systolicejection,systolicmurmur,temporary,temporaryconfusion,testicular,testicularpain,men,thick,thickface,thin,thinappearance,thinhair,beak,nose,tight,tightfeel,tiny,white,whitespot,inside,todd,toddparalysis,tonic,transsexual,unable,unableclimb,stairs,unableconcentrate,unconscious,unconsciousstate,uncontrollable,uncontrollablejerk,underweight,unexplained,unexplainedbleed,fevers,unexplainedmuscle,unhappy,unsteady,unsteadygait,unusual,childs,ethnic,ethnicgroup,unusually,shape,urgent,urgentneed,urinaryhesitation,urinate,often,usual,uskin,uskinchange,uupward,uupwardslant,vaginalbleed,usually,odourless,verbal,verbalauditory,verbally,abusive,abusivebehavior,visible,visiblevein,disturbances,waddle,waddlegait,want,wanteat,warm,warmjoint,weak,weakvoice,weight,weightgain,yellow,yellowcoat,tonsils,whiten,eyelash,yellowdiscoloration,yellowskin,yellowsputum
0,Alzheimer's disease,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
